Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
ZAF,2023-05-01,2023-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7005,May,,19.052699770000000,X
ZAF,2023-06-01,2023-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7006,June,,18.756025370000000,X
ZAF,2023-07-01,2023-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7007,July,,18.184099459999999,X
ZAF,2023-08-01,2023-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7008,August,,18.753809369999999,X
ZAF,2023-09-01,2023-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7009,September,,18.978429120000001,X
ZAF,2023-10-01,2023-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7010,October,,19.050812329999999,X
ZAF,2023-11-01,2023-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7011,November,,18.537949040000001,X
ZAF,2023-12-01,2023-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7012,December,,18.670231439999998,X
ZAF,2024-01-01,2024-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2024,2024,7001,January,,18.791905950000000,X
ZAF,2024-02-01,2024-02-29,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2024,2024,7002,February,,19.000419999999998,X
ZAF,1970-01-01,1970-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1970,1970,7021,Annual value,,0.714285999714286,X
ZAF,1971-01-01,1971-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1971,1971,7021,Annual value,,0.715216999000000,X
ZAF,1972-01-01,1972-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1972,1972,7021,Annual value,,0.768704513429994,X
ZAF,1973-01-01,1973-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1973,1973,7021,Annual value,,0.693959098021092,X
ZAF,1974-01-01,1974-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1974,1974,7021,Annual value,,0.679477003570251,X
ZAF,1975-01-01,1975-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1975,1975,7021,Annual value,,0.739507755296336,X
ZAF,1976-01-01,1976-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1976,1976,7021,Annual value,,0.869565218147448,X
ZAF,1977-01-01,1977-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1977,1977,7021,Annual value,,0.869565218147448,X
ZAF,1978-01-01,1978-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1978,1978,7021,Annual value,,0.869565218147448,X
ZAF,1979-01-01,1979-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1979,1979,7021,Annual value,,0.842022601934943,X
ZAF,1980-01-01,1980-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1980,1980,7021,Annual value,,0.778833737276042,X
ZAF,1981-01-01,1981-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1981,1981,7021,Annual value,,0.877578942758153,X
ZAF,1982-01-01,1982-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1982,1982,7021,Annual value,,1.085815833083330,X
ZAF,1983-01-01,1983-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1983,1983,7021,Annual value,,1.114099999750000,X
ZAF,1984-01-01,1984-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1984,1984,7021,Annual value,,1.475277499750000,X
ZAF,1985-01-01,1985-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1985,1985,7021,Annual value,,2.228674999416670,X
ZAF,1986-01-01,1986-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1986,1986,7021,Annual value,,2.285031666416670,X
ZAF,1987-01-01,1987-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1987,1987,7021,Annual value,,2.036033333333330,X
ZAF,1988-01-01,1988-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1988,1988,7021,Annual value,,2.273467500000000,X
ZAF,1989-01-01,1989-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1989,1989,7021,Annual value,,2.622677500000000,X
ZAF,1990-01-01,1990-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1990,1990,7021,Annual value,,2.587320833333330,X
ZAF,1991-01-01,1991-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1991,1991,7021,Annual value,,2.761315000000000,X
ZAF,1992-01-01,1992-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1992,1992,7021,Annual value,,2.852014166666670,X
ZAF,1993-01-01,1993-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1993,1993,7021,Annual value,,3.267741583333330,X
ZAF,1994-01-01,1994-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1994,1994,7021,Annual value,,3.550798333333330,X
ZAF,1995-01-01,1995-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1995,1995,7021,Annual value,,3.627085000000000,X
ZAF,1996-01-01,1996-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1996,1996,7021,Annual value,,4.299349166666670,X
ZAF,1997-01-01,1997-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1997,1997,7021,Annual value,,4.607961666666670,X
ZAF,1998-01-01,1998-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1998,1998,7021,Annual value,,5.528284166666670,X
ZAF,1999-01-01,1999-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,1999,1999,7021,Annual value,,6.109484166666670,X
ZAF,2000-01-01,2000-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2000,2000,7021,Annual value,,6.939828333333330,X
ZAF,2001-01-01,2001-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2001,2001,7021,Annual value,,8.609180833333330,X
ZAF,2002-01-01,2002-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2002,2002,7021,Annual value,,10.540746666666699,X
ZAF,2003-01-01,2003-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2003,2003,7021,Annual value,,7.564749166666670,X
ZAF,2004-01-01,2004-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2004,2004,7021,Annual value,,6.459692500000000,X
ZAF,2005-01-01,2005-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2005,2005,7021,Annual value,,6.359328333333330,X
ZAF,2006-01-01,2006-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2006,2006,7021,Annual value,,6.771549166666670,X
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2007,2007,7021,Annual value,,7.045365000000000,X
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2008,2008,7021,Annual value,,8.261223333333330,X
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2009,2009,7021,Annual value,,8.473674158248880,X
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2010,2010,7021,Annual value,,7.321221961152880,X
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2011,2011,7021,Annual value,,7.261132132327350,X
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2012,2012,7021,Annual value,,8.209968626593311,X
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2013,2013,7021,Annual value,,9.655056069135259,X
ZAF,2014-01-01,2014-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2014,2014,7021,Annual value,,10.852655568783099,X
ZAF,2015-01-01,2015-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2015,2015,7021,Annual value,,12.758930881164400,X
ZAF,2016-01-01,2016-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2016,2016,7021,Annual value,,14.709610885526700,X
ZAF,2017-01-01,2017-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2017,2017,7021,Annual value,,13.333781460636899,X
ZAF,2018-01-01,2018-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2018,2018,7021,Annual value,,13.240911130256199,X
ZAF,2019-01-01,2019-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2019,2019,7021,Annual value,,14.448427054833299,X
ZAF,2020-01-01,2020-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2020,2020,7021,Annual value,,16.459105390333299,X
ZAF,2021-01-01,2021-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2021,2021,7021,Annual value,,14.778678210000001,X
ZAF,2022-01-01,2022-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2022,2022,7021,Annual value,,16.355853480000000,X
ZAF,2023-01-01,2023-12-31,202,'710,South Africa,SLC,Standard local currency units per USD,ZAR,Rand,2023,2023,7021,Annual value,,18.453422110000002,X
